algaeSiteID,transect,soilSiteID,samplePair,season,island,treatment,elevation,aspect,slope,m2burrow,ph,compaction,runoff,depth,fetch,kinaDensity,soilN15,soilCN,algaeSpecies,algaeN15,algaeCN,Arthrocardia_sp,Carpophyllum_angustifolium,Carpophyllum_flexuosum,Carpophyllum_maschalocarpum,Carpophyllum_plumosum,Champia_laingii,Cystophora_retroflexa,Delisea_compressa,Dictyota_kunthii,Ecklonia_radiata,Hormosira_banksii,Hymenena_affinis,Lessonia_variegata,Melanthalia_abscissa,Nesophila_hoggardii,Plocamium_cirrhosum,Pterocladia_lucida,Pterocladiella_capillacea,Ptilonia_mooreana,Sargassum_sinclairii,Ulva_pertusa,Vidalia_colensoi,Xiphophora_chondrophylla,Zonaria_sp
AL2B-5,AL2B,GM31,AL2B-5 GM31,Dry,Great Mercury,New Erad,31.4,228,22,0,4.32,25,5.83,5,81.318,NA,2.91,15.97883598,E. radiata,5.5,13.77197934,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL2B-5,AL2B,GM32,AL2B-5 GM32,Dry,Great Mercury,New Erad,22.6,232,52,0,5.73,80,5.83,5,81.318,NA,4.65,16.66666667,E. radiata,5.5,13.77197934,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL2B-5,AL2B,GM34,AL2B-5 GM34,Dry,Great Mercury,New Erad,38.5,244,40,0,6.84,30,5.83,5,81.318,NA,7.16,15.71936057,E. radiata,5.5,13.77197934,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL2B-5,AL2B,GM35,AL2B-5 GM35,Dry,Great Mercury,New Erad,20.6,217,28,0,5.93,30,5.83,5,81.318,NA,5,18.58391608,E. radiata,5.5,13.77197934,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL2B-5,AL2B,GM44,AL2B-5 GM44,Dry,Great Mercury,New Erad,2,86,44,0,6.4,25,5.83,5,81.318,NA,7.57,15.50387597,E. radiata,5.5,13.77197934,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-1,AL3A,GM01,AL3A-1 GM01,Rainy,Great Mercury,New Erad,24.3,214,18,0,6.17,90,1.67,1,81.316,0,6.75,16.57754011,C. maschalocarpum,6.2,25.33910769,0,0,0,15,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,65,0
AL3A-1,AL3A,GM01,AL3A-1 GM01,Rainy,Great Mercury,New Erad,24.3,214,18,0,6.17,90,1.67,1,81.316,0,6.75,16.57754011,X. chondrophylla,7.1,18.37709368,0,0,0,15,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,65,0
AL3A-1,AL3A,GM02,AL3A-1 GM02,Rainy,Great Mercury,New Erad,26.8,106,30,0,5.05,80,1.67,1,81.316,0,3.91,22.0049505,C. maschalocarpum,6.2,25.33910769,0,0,0,15,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,65,0
AL3A-1,AL3A,GM02,AL3A-1 GM02,Rainy,Great Mercury,New Erad,26.8,106,30,0,5.05,80,1.67,1,81.316,0,3.91,22.0049505,X. chondrophylla,7.1,18.37709368,0,0,0,15,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,65,0
AL3A-1,AL3A,GM03,AL3A-1 GM03,Rainy,Great Mercury,New Erad,31.5,250,6,0,6.03,60,1.67,1,81.316,0,5.11,18.14249364,C. maschalocarpum,6.2,25.33910769,0,0,0,15,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,65,0
AL3A-1,AL3A,GM03,AL3A-1 GM03,Rainy,Great Mercury,New Erad,31.5,250,6,0,6.03,60,1.67,1,81.316,0,5.11,18.14249364,X. chondrophylla,7.1,18.37709368,0,0,0,15,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,65,0
AL3A-1,AL3A,GM04,AL3A-1 GM04,Rainy,Great Mercury,New Erad,33.9,190,4,0,6.67,60,1.67,1,81.316,0,5.27,17,C. maschalocarpum,6.2,25.33910769,0,0,0,15,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,65,0
AL3A-1,AL3A,GM04,AL3A-1 GM04,Rainy,Great Mercury,New Erad,33.9,190,4,0,6.67,60,1.67,1,81.316,0,5.27,17,X. chondrophylla,7.1,18.37709368,0,0,0,15,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,65,0
AL3A-1,AL3A,GM05,AL3A-1 GM05,Rainy,Great Mercury,New Erad,34.8,276,8,0,6.52,70,1.67,1,81.316,0,6.37,17.3650108,C. maschalocarpum,6.2,25.33910769,0,0,0,15,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,65,0
AL3A-1,AL3A,GM05,AL3A-1 GM05,Rainy,Great Mercury,New Erad,34.8,276,8,0,6.52,70,1.67,1,81.316,0,6.37,17.3650108,X. chondrophylla,7.1,18.37709368,0,0,0,15,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,65,0
AL3A-1,AL3A,GM06,AL3A-1 GM06,Rainy,Great Mercury,New Erad,33,210,16,0,6.43,50,1.67,1,81.316,0,6.6,18.60589812,C. maschalocarpum,6.2,25.33910769,0,0,0,15,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,65,0
AL3A-1,AL3A,GM06,AL3A-1 GM06,Rainy,Great Mercury,New Erad,33,210,16,0,6.43,50,1.67,1,81.316,0,6.6,18.60589812,X. chondrophylla,7.1,18.37709368,0,0,0,15,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,65,0
AL3A-1,AL3A,GM07,AL3A-1 GM07,Rainy,Great Mercury,New Erad,42.1,186,14,0,5.63,80,1.67,1,81.316,0,4.41,21.69102296,C. maschalocarpum,6.2,25.33910769,0,0,0,15,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,65,0
AL3A-1,AL3A,GM07,AL3A-1 GM07,Rainy,Great Mercury,New Erad,42.1,186,14,0,5.63,80,1.67,1,81.316,0,4.41,21.69102296,X. chondrophylla,7.1,18.37709368,0,0,0,15,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,65,0
AL3A-1,AL3A,GM08,AL3A-1 GM08,Rainy,Great Mercury,New Erad,59.1,144,20,0,5.11,95,1.67,1,81.316,0,2.34,28.32026876,C. maschalocarpum,6.2,25.33910769,0,0,0,15,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,65,0
AL3A-1,AL3A,GM08,AL3A-1 GM08,Rainy,Great Mercury,New Erad,59.1,144,20,0,5.11,95,1.67,1,81.316,0,2.34,28.32026876,X. chondrophylla,7.1,18.37709368,0,0,0,15,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,65,0
AL3A-1,AL3A,GM09,AL3A-1 GM09,Rainy,Great Mercury,New Erad,52.5,268,14,0,NA,35,1.67,1,81.316,0,NA,NA,C. maschalocarpum,6.2,25.33910769,0,0,0,15,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,65,0
AL3A-1,AL3A,GM09,AL3A-1 GM09,Rainy,Great Mercury,New Erad,52.5,268,14,0,NA,35,1.67,1,81.316,0,NA,NA,X. chondrophylla,7.1,18.37709368,0,0,0,15,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,65,0
AL3A-2,AL3A,GM01,AL3A-2 GM01,Dry,Great Mercury,New Erad,24.3,214,18,0,5.84,90,1.67,2,81.316,NA,5.95,16.84126984,C. flexuosum,4.75,35.87974551,0,0,0,20,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-2,AL3A,GM02,AL3A-2 GM02,Dry,Great Mercury,New Erad,26.8,106,30,0,5.51,80,1.67,2,81.316,NA,2.52,26.39751553,C. flexuosum,4.75,35.87974551,0,0,0,20,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-2,AL3A,GM03,AL3A-2 GM03,Dry,Great Mercury,New Erad,31.5,250,6,0,6.32,60,1.67,2,81.316,NA,5.17,16.78663239,C. flexuosum,4.75,35.87974551,0,0,0,20,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-2,AL3A,GM04,AL3A-2 GM04,Dry,Great Mercury,New Erad,33.9,190,4,0,6.11,60,1.67,2,81.316,NA,4.77,21.06609808,C. flexuosum,4.75,35.87974551,0,0,0,20,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-2,AL3A,GM05,AL3A-2 GM05,Dry,Great Mercury,New Erad,34.8,276,8,0,5.16,70,1.67,2,81.316,NA,4.11,24.43729904,C. flexuosum,4.75,35.87974551,0,0,0,20,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-2,AL3A,GM06,AL3A-2 GM06,Dry,Great Mercury,New Erad,33,210,16,0,6.23,50,1.67,2,81.316,NA,6.64,19.90049751,C. flexuosum,4.75,35.87974551,0,0,0,20,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-2,AL3A,GM07,AL3A-2 GM07,Dry,Great Mercury,New Erad,42.1,186,14,0,5.9,80,1.67,2,81.316,NA,4.29,19.80555556,C. flexuosum,4.75,35.87974551,0,0,0,20,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-2,AL3A,GM08,AL3A-2 GM08,Dry,Great Mercury,New Erad,59.1,144,20,0,4.87,95,1.67,2,81.316,NA,0.86,31.69568509,C. flexuosum,4.75,35.87974551,0,0,0,20,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-2,AL3A,GM09,AL3A-2 GM09,Dry,Great Mercury,New Erad,52.5,268,14,0,5.34,35,1.67,2,81.316,NA,3.43,NA,C. flexuosum,4.75,35.87974551,0,0,0,20,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-3,AL3A,GM01,AL3A-3 GM01,Dry,Great Mercury,New Erad,24.3,214,18,0,5.84,90,1.67,3,81.316,NA,5.95,16.84126984,E. radiata,5.56,21.78004889,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-3,AL3A,GM02,AL3A-3 GM02,Dry,Great Mercury,New Erad,26.8,106,30,0,5.51,80,1.67,3,81.316,NA,2.52,26.39751553,E. radiata,5.56,21.78004889,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-3,AL3A,GM03,AL3A-3 GM03,Dry,Great Mercury,New Erad,31.5,250,6,0,6.32,60,1.67,3,81.316,NA,5.17,16.78663239,E. radiata,5.56,21.78004889,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-3,AL3A,GM04,AL3A-3 GM04,Dry,Great Mercury,New Erad,33.9,190,4,0,6.11,60,1.67,3,81.316,NA,4.77,21.06609808,E. radiata,5.56,21.78004889,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-3,AL3A,GM05,AL3A-3 GM05,Dry,Great Mercury,New Erad,34.8,276,8,0,5.16,70,1.67,3,81.316,NA,4.11,24.43729904,E. radiata,5.56,21.78004889,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-3,AL3A,GM06,AL3A-3 GM06,Dry,Great Mercury,New Erad,33,210,16,0,6.23,50,1.67,3,81.316,NA,6.64,19.90049751,E. radiata,5.56,21.78004889,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-3,AL3A,GM07,AL3A-3 GM07,Dry,Great Mercury,New Erad,42.1,186,14,0,5.9,80,1.67,3,81.316,NA,4.29,19.80555556,E. radiata,5.56,21.78004889,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-3,AL3A,GM08,AL3A-3 GM08,Dry,Great Mercury,New Erad,59.1,144,20,0,4.87,95,1.67,3,81.316,NA,0.86,31.69568509,E. radiata,5.56,21.78004889,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-3,AL3A,GM09,AL3A-3 GM09,Dry,Great Mercury,New Erad,52.5,268,14,0,5.34,35,1.67,3,81.316,NA,3.43,NA,E. radiata,5.56,21.78004889,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-3,AL3A,GM01,AL3A-3 GM01,Rainy,Great Mercury,New Erad,24.3,214,18,0,6.17,90,1.67,3,81.316,0,6.75,16.57754011,E. radiata,7.03,13.01402231,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-3,AL3A,GM02,AL3A-3 GM02,Rainy,Great Mercury,New Erad,26.8,106,30,0,5.05,80,1.67,3,81.316,0,3.91,22.0049505,E. radiata,7.03,13.01402231,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-3,AL3A,GM03,AL3A-3 GM03,Rainy,Great Mercury,New Erad,31.5,250,6,0,6.03,60,1.67,3,81.316,0,5.11,18.14249364,E. radiata,7.03,13.01402231,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-3,AL3A,GM04,AL3A-3 GM04,Rainy,Great Mercury,New Erad,33.9,190,4,0,6.67,60,1.67,3,81.316,0,5.27,17,E. radiata,7.03,13.01402231,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-3,AL3A,GM05,AL3A-3 GM05,Rainy,Great Mercury,New Erad,34.8,276,8,0,6.52,70,1.67,3,81.316,0,6.37,17.3650108,E. radiata,7.03,13.01402231,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-3,AL3A,GM06,AL3A-3 GM06,Rainy,Great Mercury,New Erad,33,210,16,0,6.43,50,1.67,3,81.316,0,6.6,18.60589812,E. radiata,7.03,13.01402231,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-3,AL3A,GM07,AL3A-3 GM07,Rainy,Great Mercury,New Erad,42.1,186,14,0,5.63,80,1.67,3,81.316,0,4.41,21.69102296,E. radiata,7.03,13.01402231,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-3,AL3A,GM08,AL3A-3 GM08,Rainy,Great Mercury,New Erad,59.1,144,20,0,5.11,95,1.67,3,81.316,0,2.34,28.32026876,E. radiata,7.03,13.01402231,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-3,AL3A,GM09,AL3A-3 GM09,Rainy,Great Mercury,New Erad,52.5,268,14,0,NA,35,1.67,3,81.316,0,NA,NA,E. radiata,7.03,13.01402231,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-4,AL3A,GM01,AL3A-4 GM01,Dry,Great Mercury,New Erad,24.3,214,18,0,5.84,90,1.67,4,81.316,NA,5.95,16.84126984,E. radiata,5.67,14.12049553,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-4,AL3A,GM02,AL3A-4 GM02,Dry,Great Mercury,New Erad,26.8,106,30,0,5.51,80,1.67,4,81.316,NA,2.52,26.39751553,E. radiata,5.67,14.12049553,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-4,AL3A,GM03,AL3A-4 GM03,Dry,Great Mercury,New Erad,31.5,250,6,0,6.32,60,1.67,4,81.316,NA,5.17,16.78663239,E. radiata,5.67,14.12049553,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-4,AL3A,GM04,AL3A-4 GM04,Dry,Great Mercury,New Erad,33.9,190,4,0,6.11,60,1.67,4,81.316,NA,4.77,21.06609808,E. radiata,5.67,14.12049553,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-4,AL3A,GM05,AL3A-4 GM05,Dry,Great Mercury,New Erad,34.8,276,8,0,5.16,70,1.67,4,81.316,NA,4.11,24.43729904,E. radiata,5.67,14.12049553,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-4,AL3A,GM06,AL3A-4 GM06,Dry,Great Mercury,New Erad,33,210,16,0,6.23,50,1.67,4,81.316,NA,6.64,19.90049751,E. radiata,5.67,14.12049553,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-4,AL3A,GM07,AL3A-4 GM07,Dry,Great Mercury,New Erad,42.1,186,14,0,5.9,80,1.67,4,81.316,NA,4.29,19.80555556,E. radiata,5.67,14.12049553,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-4,AL3A,GM08,AL3A-4 GM08,Dry,Great Mercury,New Erad,59.1,144,20,0,4.87,95,1.67,4,81.316,NA,0.86,31.69568509,E. radiata,5.67,14.12049553,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3A-4,AL3A,GM09,AL3A-4 GM09,Dry,Great Mercury,New Erad,52.5,268,14,0,5.34,35,1.67,4,81.316,NA,3.43,NA,E. radiata,5.67,14.12049553,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-1,AL3B,GM01,AL3B-1 GM01,Rainy,Great Mercury,New Erad,24.3,214,18,0,6.17,90,1.67,1,81.316,1,6.75,16.57754011,C. maschalocarpum,6.31,17.29331979,0,0,0,60,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0
AL3B-1,AL3B,GM02,AL3B-1 GM02,Rainy,Great Mercury,New Erad,26.8,106,30,0,5.05,80,1.67,1,81.316,1,3.91,22.0049505,C. maschalocarpum,6.31,17.29331979,0,0,0,60,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0
AL3B-1,AL3B,GM03,AL3B-1 GM03,Rainy,Great Mercury,New Erad,31.5,250,6,0,6.03,60,1.67,1,81.316,1,5.11,18.14249364,C. maschalocarpum,6.31,17.29331979,0,0,0,60,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0
AL3B-1,AL3B,GM04,AL3B-1 GM04,Rainy,Great Mercury,New Erad,33.9,190,4,0,6.67,60,1.67,1,81.316,1,5.27,17,C. maschalocarpum,6.31,17.29331979,0,0,0,60,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0
AL3B-1,AL3B,GM05,AL3B-1 GM05,Rainy,Great Mercury,New Erad,34.8,276,8,0,6.52,70,1.67,1,81.316,1,6.37,17.3650108,C. maschalocarpum,6.31,17.29331979,0,0,0,60,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0
AL3B-1,AL3B,GM06,AL3B-1 GM06,Rainy,Great Mercury,New Erad,33,210,16,0,6.43,50,1.67,1,81.316,1,6.6,18.60589812,C. maschalocarpum,6.31,17.29331979,0,0,0,60,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0
AL3B-1,AL3B,GM07,AL3B-1 GM07,Rainy,Great Mercury,New Erad,42.1,186,14,0,5.63,80,1.67,1,81.316,1,4.41,21.69102296,C. maschalocarpum,6.31,17.29331979,0,0,0,60,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0
AL3B-1,AL3B,GM08,AL3B-1 GM08,Rainy,Great Mercury,New Erad,59.1,144,20,0,5.11,95,1.67,1,81.316,1,2.34,28.32026876,C. maschalocarpum,6.31,17.29331979,0,0,0,60,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0
AL3B-1,AL3B,GM09,AL3B-1 GM09,Rainy,Great Mercury,New Erad,52.5,268,14,0,NA,35,1.67,1,81.316,1,NA,NA,C. maschalocarpum,6.31,17.29331979,0,0,0,60,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0
AL3B-2,AL3B,GM01,AL3B-2 GM01,Dry,Great Mercury,New Erad,24.3,214,18,0,5.84,90,1.67,2,81.316,NA,5.95,16.84126984,C. flexuosum,4.93,35.52805237,0,0,15,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-2,AL3B,GM02,AL3B-2 GM02,Dry,Great Mercury,New Erad,26.8,106,30,0,5.51,80,1.67,2,81.316,NA,2.52,26.39751553,C. flexuosum,4.93,35.52805237,0,0,15,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-2,AL3B,GM03,AL3B-2 GM03,Dry,Great Mercury,New Erad,31.5,250,6,0,6.32,60,1.67,2,81.316,NA,5.17,16.78663239,C. flexuosum,4.93,35.52805237,0,0,15,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-2,AL3B,GM04,AL3B-2 GM04,Dry,Great Mercury,New Erad,33.9,190,4,0,6.11,60,1.67,2,81.316,NA,4.77,21.06609808,C. flexuosum,4.93,35.52805237,0,0,15,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-2,AL3B,GM05,AL3B-2 GM05,Dry,Great Mercury,New Erad,34.8,276,8,0,5.16,70,1.67,2,81.316,NA,4.11,24.43729904,C. flexuosum,4.93,35.52805237,0,0,15,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-2,AL3B,GM06,AL3B-2 GM06,Dry,Great Mercury,New Erad,33,210,16,0,6.23,50,1.67,2,81.316,NA,6.64,19.90049751,C. flexuosum,4.93,35.52805237,0,0,15,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-2,AL3B,GM07,AL3B-2 GM07,Dry,Great Mercury,New Erad,42.1,186,14,0,5.9,80,1.67,2,81.316,NA,4.29,19.80555556,C. flexuosum,4.93,35.52805237,0,0,15,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-2,AL3B,GM08,AL3B-2 GM08,Dry,Great Mercury,New Erad,59.1,144,20,0,4.87,95,1.67,2,81.316,NA,0.86,31.69568509,C. flexuosum,4.93,35.52805237,0,0,15,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-2,AL3B,GM09,AL3B-2 GM09,Dry,Great Mercury,New Erad,52.5,268,14,0,5.34,35,1.67,2,81.316,NA,3.43,NA,C. flexuosum,4.93,35.52805237,0,0,15,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-2,AL3B,GM01,AL3B-2 GM01,Rainy,Great Mercury,New Erad,24.3,214,18,0,6.17,90,1.67,2,81.316,0,6.75,16.57754011,E. radiata,7.49,11.99681619,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-2,AL3B,GM02,AL3B-2 GM02,Rainy,Great Mercury,New Erad,26.8,106,30,0,5.05,80,1.67,2,81.316,0,3.91,22.0049505,E. radiata,7.49,11.99681619,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-2,AL3B,GM03,AL3B-2 GM03,Rainy,Great Mercury,New Erad,31.5,250,6,0,6.03,60,1.67,2,81.316,0,5.11,18.14249364,E. radiata,7.49,11.99681619,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-2,AL3B,GM04,AL3B-2 GM04,Rainy,Great Mercury,New Erad,33.9,190,4,0,6.67,60,1.67,2,81.316,0,5.27,17,E. radiata,7.49,11.99681619,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-2,AL3B,GM05,AL3B-2 GM05,Rainy,Great Mercury,New Erad,34.8,276,8,0,6.52,70,1.67,2,81.316,0,6.37,17.3650108,E. radiata,7.49,11.99681619,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-2,AL3B,GM06,AL3B-2 GM06,Rainy,Great Mercury,New Erad,33,210,16,0,6.43,50,1.67,2,81.316,0,6.6,18.60589812,E. radiata,7.49,11.99681619,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-2,AL3B,GM07,AL3B-2 GM07,Rainy,Great Mercury,New Erad,42.1,186,14,0,5.63,80,1.67,2,81.316,0,4.41,21.69102296,E. radiata,7.49,11.99681619,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-2,AL3B,GM08,AL3B-2 GM08,Rainy,Great Mercury,New Erad,59.1,144,20,0,5.11,95,1.67,2,81.316,0,2.34,28.32026876,E. radiata,7.49,11.99681619,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-2,AL3B,GM09,AL3B-2 GM09,Rainy,Great Mercury,New Erad,52.5,268,14,0,NA,35,1.67,2,81.316,0,NA,NA,E. radiata,7.49,11.99681619,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-3,AL3B,GM01,AL3B-3 GM01,Dry,Great Mercury,New Erad,24.3,214,18,0,5.84,90,1.67,3,81.316,NA,5.95,16.84126984,C. flexuosum,5.38,41.00441291,0,0,5,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-3,AL3B,GM02,AL3B-3 GM02,Dry,Great Mercury,New Erad,26.8,106,30,0,5.51,80,1.67,3,81.316,NA,2.52,26.39751553,C. flexuosum,5.38,41.00441291,0,0,5,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-3,AL3B,GM03,AL3B-3 GM03,Dry,Great Mercury,New Erad,31.5,250,6,0,6.32,60,1.67,3,81.316,NA,5.17,16.78663239,C. flexuosum,5.38,41.00441291,0,0,5,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-3,AL3B,GM04,AL3B-3 GM04,Dry,Great Mercury,New Erad,33.9,190,4,0,6.11,60,1.67,3,81.316,NA,4.77,21.06609808,C. flexuosum,5.38,41.00441291,0,0,5,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-3,AL3B,GM05,AL3B-3 GM05,Dry,Great Mercury,New Erad,34.8,276,8,0,5.16,70,1.67,3,81.316,NA,4.11,24.43729904,C. flexuosum,5.38,41.00441291,0,0,5,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL3B-3,AL3B,GM06,AL3B-3 GM06,Dry,Great Mercury,New Erad,33,210,16,0,6.23,50,1.67,3,81.316,NA,6.64,19.90049751,C. flexuosum,5.38,41.00441291,0,0,5,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
